X,Y,Signal Strength,Signal Quality,Network
67.0665773,25.0247519,21.5,Good,Telenor
67.05789893,25.03342936,24.16666667,Good,Telenor
67.06536385,25.01699309,21.5,Good,Telenor
67.05777357,25.01355842,23.88888889,Good,Telenor
67.05266494,25.00335048,24.66666667,Good,Jazz
67.0635526,25.02652833,28.71428571,Great,Telenor
67.06349951,25.02722226,28,Great,Telenor
67.06195352,25.02969653,24.33333333,Good,Telenor
67.0619331,25.03087424,18,Moderate,Telenor
67.1080354,25.0499782,28.83333333,Great,Telenor
67.10404725,25.05160867,24.66666667,Good,Telenor
67.10299821,25.0515731,31,Great,Zong
67.22313189,24.83110947,30,Great,Telenor
66.99868919,24.9073897,21,Good,Telenor
66.99115702,24.90499478,9,Bad,Telenor
66.98982652,24.90420392,28.125,Great,Telenor
66.97803312,24.90428297,30.7,Great,Telenor
66.99245723,24.91300286,25.63636364,Good,Telenor
66.99413875,24.91161321,25.25,Good,Telenor
66.9049437,24.98639504,28.55555556,Great,Telenor
66.99133897,24.90580629,23.35714286,Good,Telenor
66.99794201,24.90107438,17.20689655,Moderate,Telenor
66.99803643,24.90392718,21.29411765,Good,Telenor
67.00045455,24.90143337,31,Great,Telenor
67.01718852,24.9113925,24.52941176,Good,Telenor
67.01347306,24.91101644,31,Great,Telenor
67.01390166,24.9095926,22.90909091,Good,Telenor
67.00998839,24.90987409,25.15789474,Good,Telenor
67.00481453,24.90488117,22.88888889,Good,Telenor
67.00573508,24.90703445,27.06666667,Great,Telenor
66.99534746,24.89644803,30.07692308,Great,Telenor
66.99450452,24.89551056,26.91666667,Good,Telenor
66.99652556,24.88831298,26.25,Good,Telenor
66.9981974,24.90759613,23.9375,Good,Telenor
66.99743291,24.90675599,19.63636364,Moderate,Telenor
66.98854723,24.90321196,25.14285714,Good,Telenor
66.98561337,24.90746503,31,Great,Telenor
66.9923221,24.91281144,19.95,Moderate,Telenor
66.99283294,24.90642194,19.72727273,Moderate,Telenor
66.99810858,24.90420391,28.26666667,Great,Telenor
67.00581842,24.9037453,18.75862069,Moderate,Telenor
67.01170407,24.91010212,26.375,Good,Telenor
67.00690488,24.90636415,28.46153846,Great,Telenor
66.99509814,24.89125575,30.88235294,Great,Telenor
67.01909058,24.90619957,18,Moderate,Telenor
67.02814679,24.90559249,16.22222222,Moderate,Telenor
67.06590292,24.93608147,20.83333333,Moderate,Telenor
67.08262211,24.95984826,30.94285714,Great,Telenor
67.02719301,24.90432235,25.30769231,Good,Telenor
67.08369566,24.96018027,31,Great,Telenor
67.18559521,24.94635703,27,Great,Jazz
67.06844873,25.01901227,22,Good,Telenor
67.106437,25.00705698,22,Good,Telenor
67.1182988,24.96624003,29.8,Great,Telenor
67.02725449,24.9068932,31,Great,Telenor
67.12600993,24.97524275,30.875,Great,Telenor
67.26178956,24.92702414,18.125,Moderate,Telenor
67.02800464,24.90652397,16.64150943,Moderate,Telenor
67.03060042,24.904845,24.2,Good,Telenor
67.07920612,24.95986001,26.86666667,Good,Telenor
67.02690604,24.90525289,24.88235294,Good,Telenor
67.02661264,24.89740209,13.75,Bad,Telenor
67.12231833,24.96569855,15,Moderate,Telenor
67.12864924,24.9778671,23.33333333,Good,Telenor
67.16036318,24.85355663,19.66666667,Moderate,Telenor
67.02461791,24.91373343,31,Great,Telenor
67.08037642,24.96085885,30.5,Great,Telenor
67.02963961,24.90129895,31,Great,Telenor
67.0305356,24.90411967,31,Great,Telenor
67.02299807,24.89609496,26.05263158,Good,Telenor
67.0308783,24.91437718,23.92307692,Good,Telenor
67.02809455,24.89364925,24.6,Good,Telenor
67.02658498,24.90711398,26.55555556,Good,Telenor
67.03036142,24.89553163,26.88888889,Good,Telenor
67.11631745,24.83065291,28.42857143,Great,Telenor
67.08284537,24.95931794,24,Good,Telenor
67.12322646,24.85807961,12.5,Bad,Telenor
67.07886903,24.95370368,27.92307692,Great,Telenor
67.08457077,24.9558493,12.8,Bad,Telenor
67.08300662,24.95930587,27.03225806,Great,Telenor
67.08404656,24.96125097,30.25,Great,Telenor
67.10291154,24.83984161,20.14285714,Moderate,Telenor
67.08439519,24.96124096,26.7,Good,Telenor
67.02658104,24.90685212,22.66666667,Good,Telenor
67.0121868,24.87295382,21,Good,Telenor
67.08525831,24.96103533,25,Good,Telenor
67.07151925,24.9634595,26,Good,Telenor
67.06928715,24.90295094,31,Great,Telenor
67.07965648,24.9565932,22.82352941,Good,Telenor
67.0306605,24.90672394,20.88235294,Moderate,Telenor
67.08430092,24.95446053,22.7,Good,Telenor
67.07042305,24.96574745,13.14285714,Bad,Telenor
67.0692313,24.96570999,17,Moderate,Telenor
67.012571,24.87366675,31,Great,Telenor
67.08047985,24.95557986,12.125,Bad,Jazz
67.08939698,24.98327931,31,Great,Telenor
67.06377811,24.97496105,25,Good,Telenor
67.08235133,24.9610382,31,Great,Telenor
67.07279552,24.96084889,31,Great,Telenor
67.08184708,24.95551234,19.96666667,Moderate,Telenor
67.02760126,24.90645861,21,Good,Telenor
67.06880199,24.97942972,31,Great,Telenor
67.0814752,24.95826451,30.25,Great,Jazz
67.02656272,24.90834835,12.85714286,Bad,Telenor
67.15462302,24.93861702,27.55555556,Great,Telenor
67.09274113,24.94658967,31,Great,Telenor
67.16158581,24.88151791,27.92,Great,Telenor
67.14700631,24.95036241,16.38888889,Moderate,Telenor
67.09290796,24.9476263,31,Great,Telenor
67.16066643,24.9409311,31,Great,Telenor
67.16161566,24.88151827,21.09090909,Good,Telenor
67.10099122,24.95481439,20.875,Moderate,Telenor
67.11894816,24.94396059,23.9,Good,Telenor
67.12324544,24.91444288,31,Great,Telenor
67.16071875,24.94958703,28.375,Great,Telenor
67.1286229,24.88566511,27.33333333,Great,Telenor
67.11374057,24.95875354,23.15384615,Good,Telenor
67.17229391,24.96687791,31,Great,Telenor
67.10879751,24.94577375,22.72727273,Good,Telenor
67.09841261,24.94168916,15.42857143,Moderate,Telenor
67.12371359,24.91391173,31,Great,Telenor
67.13624397,24.95140129,30.8,Great,Telenor
67.10778935,24.94859375,31,Great,Telenor
67.13218975,24.94811837,31,Great,Telenor
67.1406956,24.96421202,15,Moderate,Telenor
67.09024723,24.94649334,27,Great,Telenor
67.12336775,24.90980854,24.66666667,Good,Telenor
67.12336604,24.90981511,29.9,Great,Telenor
67.11802426,24.92919715,24.8,Good,Telenor
67.11366442,24.92815827,24.55555556,Good,Telenor
67.13588498,24.92632577,21.38461538,Good,Telenor
67.1278502,24.92513343,31,Great,Telenor
67.12470078,24.92871874,16.11764706,Moderate,Telenor
67.13880584,24.93354513,30.8,Great,Telenor
67.14991371,24.93345411,29,Great,Telenor
67.15144904,24.93819582,30.57575758,Great,Telenor
67.14964297,24.93787123,31,Great,Telenor
67.13182225,24.91909194,30.55555556,Great,Telenor
67.11801383,24.91736797,27.23076923,Great,Telenor
67.12014369,24.91786494,30.88888889,Great,Telenor
67.14961021,24.91488407,24.75,Good,Telenor
67.15297617,24.91841767,17.66666667,Moderate,Telenor
67.13450901,24.92119087,24.83333333,Good,Telenor
67.1398405,24.93356339,19.33333333,Moderate,Telenor
67.12434358,24.91064888,21.27272727,Good,Telenor
67.15453579,24.9192958,26,Good,Telenor
66.72249334,25.02679234,30.5,Great,Telenor
66.56780788,25.44923508,31,Great,Telenor
66.89463564,24.99714241,30.3,Great,Telenor
66.57260596,25.4458365,24.02272727,Good,Telenor
66.98333033,24.91425697,31,Great,Telenor
67.06862634,24.90356422,28.3,Great,Telenor
66.56269406,25.45098151,31,Great,Telenor
66.60499342,25.42118213,16,Moderate,Telenor
67.15771477,24.84891555,23.33333333,Good,Telenor
67.17019832,24.8570004,18.33333333,Moderate,Telenor
67.08032703,24.95452673,27.13333333,Great,Telenor
67.13618233,24.92532701,22.6875,Good,Jazz
67.18467671,24.94314011,23.1,Good,Jazz
67.06619535,25.02037174,30,Great,Telenor
67.14083498,24.86211946,22.88888889,Good,Telenor
67.06593467,25.0186486,18.57142857,Moderate,Telenor
67.10443287,25.01594688,29,Great,Jazz
67.1015406,24.99659756,27.08333333,Great,Jazz
67.10278384,25.0199256,23.28571429,Good,Telenor
67.06545233,24.98461749,31,Great,Jazz
67.02626952,24.91433176,16.66666667,Moderate,Telenor
67.31440981,24.83219205,16.42857143,Moderate,Jazz
67.08659474,24.99530235,31,Great,Jazz
67.18320328,24.90188483,21.28571429,Good,Jazz
67.29845312,24.8356524,11,Bad,Telenor
67.14437985,24.86243426,25.33333333,Good,Jazz
67.10070574,24.8461925,29.12,Great,Telenor
67.09315827,24.97618498,25.83333333,Good,Telenor
67.06499474,25.01735318,21.5,Good,Telenor
67.0802446,24.960843,23.57142857,Good,Jazz
67.33341685,24.79356415,23,Good,Telenor
67.10047841,25.00395155,20.5,Moderate,Telenor
67.04864365,24.83289806,26.4,Good,Telenor
67.1209046,24.84166584,31,Great,Telenor
67.17842068,24.92724018,15.57142857,Moderate,Telenor
67.05818629,24.79804233,31,Great,Telenor
67.06859512,24.96093268,18,Moderate,Telenor
67.10659422,25.01536943,19.84210526,Moderate,Telenor
67.10045013,24.84533198,25.35714286,Good,Telenor
67.09854745,24.91980445,23.16666667,Good,Jazz
67.12837385,24.97346831,27.25,Great,Jazz
67.19309582,24.88770528,22.625,Good,Telenor
67.12974519,24.97690661,22.61538462,Good,Telenor
67.12070884,25.02947827,26.5625,Good,Jazz
67.06802397,24.91659609,16.22222222,Moderate,Telenor
67.19200957,24.90187551,26.61538462,Good,Telenor
67.12961675,24.97536434,23.16666667,Good,Telenor
67.12651285,24.97565117,17.9,Moderate,Telenor
67.12490268,24.97613054,30.72727273,Great,Telenor
67.10296573,24.82920593,19,Moderate,Telenor
67.05310954,24.93423572,30.66666667,Great,Telenor
67.08700387,24.98948955,24,Good,Telenor
67.02177387,24.91596957,23,Good,Telenor
67.02458142,24.91540062,31,Great,Telenor
67.08924017,24.98326681,12.09090909,Bad,Telenor
67.06911744,24.94750321,20.16666667,Moderate,Telenor
67.10654661,24.84336343,23.125,Good,Telenor
67.10809455,24.84139398,26.1875,Good,Telenor
67.11954097,24.84008805,23.1,Good,Telenor
67.09927143,24.83943447,31,Great,Telenor
67.13795253,24.84503713,16.2,Moderate,Telenor
67.10378586,24.96007684,31,Great,Telenor
67.08653572,24.94024693,23.14285714,Good,Telenor
67.24456842,24.92931568,24.11111111,Good,Telenor
67.09935383,25.0038874,15.5,Moderate,Telenor
67.0910573,24.98170052,15.26666667,Moderate,Telenor
67.10960412,25.01168539,19.07407407,Moderate,Telenor
67.04610613,24.94047536,30.30769231,Great,Telenor
67.08144189,24.95037513,26.53846154,Good,Telenor
67.08303714,24.94755037,23.5,Good,Telenor
67.08157909,24.95038644,10.6,Bad,Telenor
67.08354606,24.95859106,21.25,Good,Telenor
67.08269552,24.9571516,22.61538462,Good,Telenor
67.08399689,24.95767879,26.59459459,Good,Telenor
67.08350269,24.9585855,23.41176471,Good,Telenor
67.08346347,24.95828313,18.42105263,Moderate,Telenor
67.08346068,24.95831353,17.72727273,Moderate,Telenor
67.08358536,24.95748639,24.25,Good,Telenor
67.08288403,24.95851176,23.42857143,Good,Telenor
67.08320164,24.95854315,20.625,Moderate,Telenor
67.08276829,24.95849946,23.5625,Good,Telenor
67.08468769,24.9405294,24.75,Good,Telenor
66.9498633,24.9705167,13.66666667,Bad,Telenor
66.95673699,24.97430989,25.33333333,Good,Telenor
67.0048088,24.85559488,20.875,Moderate,Telenor
67.00483671,24.85560514,22.41666667,Good,Telenor
67.00282253,24.85455806,27.11111111,Great,Telenor
67.00320686,24.85458291,31,Great,Telenor
66.97683463,24.84480725,27.2,Great,Telenor
66.97724541,24.84702136,28.6969697,Great,Telenor
66.97442915,24.83767317,31,Great,Telenor
66.97944486,24.84476994,30.81818182,Great,Telenor
66.99618263,24.8509742,31,Great,Telenor
66.98753234,24.84865674,17.6,Moderate,Telenor
66.98831657,24.84972399,14.72727273,Bad,Telenor
66.98310089,24.84830934,23.7,Good,Telenor
66.99425359,24.84911289,26.8,Good,Telenor
66.99424378,24.84911054,27.7,Great,Telenor
67.1212198,24.85741584,31,Great,Jazz
66.99413143,24.85054162,28.22222222,Great,Telenor
66.99415271,24.85052278,26.88888889,Good,Telenor
66.99344199,24.84954715,25.81818182,Good,Telenor
66.99519901,24.84821259,29.83333333,Great,Telenor
66.99485846,24.8493814,29.9375,Great,Telenor
66.99334803,24.851228,24.22222222,Good,Telenor
66.99291078,24.85002368,29.4,Great,Telenor
66.97748676,24.8710967,29.71428571,Great,Telenor
66.9919599,24.84898135,31,Great,Telenor
66.99195252,24.8480722,17.75,Moderate,Telenor
66.99952128,24.86940214,28.8,Great,Telenor
67.00086637,24.86963974,25.8,Good,Telenor
67.00093634,24.86302585,16.5,Moderate,Telenor
67.00051615,24.86730565,18.5,Moderate,Telenor
67.00112199,24.86435126,16,Moderate,Telenor
66.9804361,24.84521185,31,Great,Telenor
66.99084819,24.85511284,17.28571429,Moderate,Telenor
66.98887297,24.85577425,26.57142857,Good,Telenor
66.9916619,24.85550103,20.63157895,Moderate,Telenor
66.9918357,24.85559713,21.125,Good,Telenor
66.98465913,24.85149062,31,Great,Telenor
66.98418483,24.85053312,31,Great,Telenor
66.98341452,24.85221396,31,Great,Telenor
66.9826069,24.90192959,31,Great,Telenor
66.9811529,24.90005437,31,Great,Telenor
66.98228843,24.90064787,11.73076923,Bad,Telenor
66.98765752,24.90521385,31,Great,Telenor
66.98504834,24.90259609,24.22222222,Good,Telenor
66.98300523,24.90118219,14.33333333,Bad,Telenor
66.98594652,24.9031227,26.3,Good,Telenor
66.98268966,24.9009954,21.84615385,Good,Telenor
66.98271706,24.90096341,20.22222222,Moderate,Telenor
66.9842718,24.90222639,23,Good,Telenor
66.98293943,24.90139808,21.34883721,Good,Telenor
66.98867575,24.90665008,27.81818182,Great,Telenor
66.98837978,24.90642167,31,Great,Telenor
66.98416124,24.90240273,13,Bad,Telenor
66.98627756,24.90352018,25.2,Good,Telenor
66.98494886,24.90372351,31,Great,Telenor
66.98514602,24.90387335,24.52941176,Good,Telenor
66.99239222,24.90949747,30.96296296,Great,Telenor
66.97212907,24.88436749,7.6,No Coverage,Telenor
67.06800001,24.89775751,24.2,Good,Telenor
66.97429072,24.88523599,31,Great,Telenor
67.06672801,24.88729196,29.75,Great,Telenor
66.97295,24.88391214,26.72727273,Good,Telenor
66.97326472,24.88523478,22,Good,Telenor
66.97314551,24.88402163,12.22222222,Bad,Telenor
66.97384063,24.8845562,20.5,Moderate,Telenor
66.97312265,24.88400452,23,Good,Telenor
66.97221931,24.88449907,17.625,Moderate,Telenor
66.97240289,24.88457654,16.66666667,Moderate,Telenor
66.97410306,24.88535604,17.28571429,Moderate,Telenor
66.97269559,24.88371769,31,Great,Telenor
66.97255239,24.88469076,17.25,Moderate,Telenor
66.96507796,24.87384474,29.11764706,Great,Telenor
66.9972879,24.91415822,25.83333333,Good,Telenor
66.9968136,24.91467487,21.2,Good,Telenor
66.99821908,24.91579087,31,Great,Telenor
66.99509407,24.91532634,27.37142857,Great,Telenor
66.99738047,24.91388846,31,Great,Telenor
66.99626078,24.91556402,27.41666667,Great,Telenor
66.99640745,24.91537205,28,Great,Telenor
66.97888213,24.95064317,31,Great,Telenor
66.97784375,24.95348908,31,Great,Telenor
66.99975066,24.95800049,24,Good,Telenor
66.99577716,24.96593278,25.25,Good,Jazz
66.99885568,24.95999365,31,Great,Telenor
66.99487866,24.96220309,23.5,Good,Telenor
67.02949669,24.95686792,30.25,Great,Telenor
67.03037525,24.95763707,25.375,Good,Telenor
66.9942054,24.96285114,29.1,Great,Telenor
66.99319753,24.96645814,25.63636364,Good,Telenor
66.99382094,24.96428524,22.5,Good,Telenor
67.02963675,24.95646178,28,Great,Telenor
66.99410559,24.96322476,21.22222222,Good,Telenor
66.99209422,24.9065249,21,Good,Telenor
66.9937223,24.9046223,24.5,Good,Telenor
67.00304617,24.91445595,27.42857143,Great,Telenor
67.00279122,24.91497961,22.72727273,Good,Telenor
67.00354654,24.91556353,24.95,Good,Telenor
67.07436158,24.83492885,25,Good,Telenor
67.00105935,24.91541187,26.36842105,Good,Telenor
67.00190501,24.91620567,24.27272727,Good,Telenor
67.0015812,24.91589308,26.53846154,Good,Telenor
66.99553199,24.89977981,20,Moderate,Telenor
66.99613532,24.90058764,24.08333333,Good,Telenor
66.99792521,24.90052602,21.75,Good,Telenor
67.00346878,24.90189782,26,Good,Telenor
67.08348079,24.96525509,21.16666667,Good,Telenor
67.08276015,24.96325686,23.1,Good,Telenor
67.08225907,24.96381084,17.125,Moderate,Telenor
67.08260464,24.9642019,14.44444444,Bad,Telenor
67.08258608,24.96214958,24.26315789,Good,Telenor
67.08270047,24.96377081,21.47058824,Good,Telenor
67.08262194,24.96461076,20.875,Moderate,Telenor
67.07932908,24.96207884,20.72727273,Moderate,Telenor
67.08401369,24.96351378,15.45454545,Moderate,Telenor
67.08664786,24.96297793,31,Great,Telenor
67.0847217,24.96386014,31,Great,Telenor
67.06694358,24.88743325,31,Great,Telenor
67.10326036,25.00609161,21.22222222,Good,Telenor
67.10041295,25.00794195,14.58333333,Bad,Zong
67.09994815,25.00791558,18,Moderate,Telenor
67.09903319,25.0063272,16.66666667,Moderate,Telenor
67.09689502,25.00577624,23.92857143,Good,Telenor
67.09594837,25.0037444,24.44444444,Good,Telenor
67.10192084,25.00603928,15.875,Moderate,Telenor
67.04392167,24.88293776,18.15384615,Moderate,Telenor
67.09600156,25.00582365,25.7,Good,Telenor
67.10895068,25.01481192,19.75,Moderate,Telenor
67.09977113,25.00513703,22.4,Good,Telenor
67.09918388,25.00538927,18.125,Moderate,Telenor
67.09602743,25.00573293,23.5,Good,Telenor
67.09734775,25.00389355,27.43478261,Great,Telenor
67.09657447,25.00585199,19.69230769,Moderate,Telenor
67.09588129,25.00273442,17.95833333,Moderate,Telenor
67.09547402,25.00084153,25.08333333,Good,Telenor
67.05705628,24.88034438,26.67857143,Good,Telenor
67.09593077,25.00856696,25.69565217,Good,Telenor
67.10358076,25.00812151,19.88888889,Moderate,Telenor
67.09872352,25.00766837,22.85714286,Good,Telenor
67.0958851,25.00572671,18.75,Moderate,Telenor
67.09736946,25.00579659,9.090909091,Bad,Telenor
67.09651615,25.00584922,18.3125,Moderate,Telenor
67.0901122,24.98163168,31,Great,Telenor
67.10083931,25.00424725,22.75,Good,Telenor
67.09935076,25.00399089,18.4,Moderate,Telenor
67.08182025,24.96517803,26.66666667,Good,Telenor
67.10191864,25.00451869,23.27272727,Good,Telenor
67.10137056,25.00298029,28.42857143,Great,Telenor
67.10068045,25.00295784,30.23076923,Great,Telenor
67.09614351,25.00772271,18.5,Moderate,Telenor
67.09416752,25.00492369,14.33333333,Bad,Telenor
67.09424363,25.00381567,17.92307692,Moderate,Telenor
67.09497287,25.00375903,22.57575758,Good,Telenor
67.09641713,25.0026537,16.75,Moderate,Telenor
67.0943527,25.00193415,31,Great,Telenor
67.09426048,25.00116788,11.09090909,Bad,Telenor
67.09563856,25.00035962,26,Good,Telenor
67.09563867,24.99924185,23.5,Good,Telenor
67.09446149,25.00023858,28.94117647,Great,Telenor
67.08889313,24.96518079,14.25,Bad,Telenor
67.10152754,25.00351602,23.33333333,Good,Telenor
67.09474595,25.0037491,24.2,Good,Telenor
67.09591056,25.00381206,31,Great,Telenor
67.09798606,25.00391116,28.125,Great,Telenor
67.09913679,25.00053551,13.5,Bad,Telenor
67.03407565,24.94374946,18,Moderate,Telenor
67.02728269,24.90437706,23.91666667,Good,Telenor
67.08943126,24.97221023,27.07692308,Great,Telenor
67.08083822,24.95313865,26.16666667,Good,Telenor
67.01320952,24.87437743,31,Great,Telenor
67.02227901,24.89685476,27.47058824,Great,Telenor
67.0262427,24.89195749,25.71428571,Good,Telenor
67.06281151,24.93988762,24.15384615,Good,Telenor
67.07740706,24.95574056,31,Great,Telenor
67.08261391,24.95924643,21.57894737,Good,Telenor
67.0822517,24.95924739,25.22222222,Good,Telenor
67.12735003,24.97887553,20.75,Moderate,Telenor
67.06705017,24.97385619,19.25,Moderate,Telenor
